Bias_Current,Counts_TL1(0.080),Counts_TL2(0.090),Counts_TL3(0.100),DCounts_TL1(0.080),DCounts_TL2(0.090),DCounts_TL3(0.100)
1.8627,0.22222222222222227,0.16666666666666669,-0.1111111111111111,0.3888888888888889,0.1111111111111111,0.2222222222222222
1.8824,0.16666666666666669,-0.2777777777777778,-0.1111111111111111,0.3333333333333333,0.2777777777777778,0.2222222222222222
1.902,0.11111111111111116,0.0,0.05555555555555555,0.5,0.1111111111111111,0.0
1.9216,0.27777777777777785,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.0
1.9412,-0.11111111111111116,0.2777777777777778,0.16666666666666669,0.6111111111111112,0.05555555555555555,0.1111111111111111
1.9608,1.1666666666666667,0.7222222222222222,0.5,0.4444444444444444,0.16666666666666666,0.2222222222222222
1.9804,1.0555555555555556,1.6111111111111112,1.1666666666666665,0.3888888888888889,0.2222222222222222,0.16666666666666666
2.0,2.7777777777777777,2.7222222222222223,2.1666666666666665,0.3888888888888889,0.2777777777777778,0.3333333333333333
2.0196,5.5,4.111111111111111,5.5,0.2222222222222222,0.3888888888888889,0.05555555555555555
2.0392,9.0,8.666666666666668,9.277777777777779,0.5,0.2222222222222222,0.05555555555555555
2.0588,15.277777777777779,14.722222222222223,16.222222222222225,0.5,0.2222222222222222,0.3333333333333333
2.0784,23.5,24.444444444444443,23.055555555555554,0.4444444444444444,0.2777777777777778,0.3888888888888889
2.098,35.77777777777778,36.44444444444444,34.27777777777777,0.5,0.5,0.1111111111111111
2.1176,49.55555555555556,51.88888888888889,52.77777777777778,0.3888888888888889,0.2222222222222222,0.3888888888888889
2.1373,69.27777777777777,71.38888888888889,67.11111111111111,0.6111111111111112,0.2222222222222222,0.1111111111111111
2.1569,91.11111111111111,91.55555555555556,93.05555555555556,0.4444444444444444,0.16666666666666666,0.1111111111111111
2.1765,114.44444444444444,110.05555555555556,113.33333333333333,0.8333333333333334,0.3888888888888889,0.2222222222222222
2.1961,140.66666666666669,135.11111111111111,140.66666666666666,0.5555555555555556,0.2777777777777778,0.1111111111111111
2.2157,160.55555555555554,162.83333333333331,164.5,0.5,0.3333333333333333,0.4444444444444444
2.2353,184.27777777777777,187.72222222222223,192.27777777777777,0.4444444444444444,0.3888888888888889,0.2222222222222222
2.2549,218.33333333333331,208.55555555555554,214.77777777777777,0.3333333333333333,0.2222222222222222,0.5
2.2745,231.88888888888889,238.2222222222222,236.27777777777777,0.6666666666666666,0.3333333333333333,0.3888888888888889
2.2941,245.88888888888889,250.38888888888889,249.27777777777777,0.6666666666666666,0.4444444444444444,0.5
2.3137,263.77777777777777,259.22222222222223,268.94444444444446,0.5555555555555556,0.1111111111111111,0.3333333333333333
2.3333,278.94444444444446,276.11111111111114,285.0,0.9444444444444444,0.1111111111111111,0.4444444444444444
2.3529,298.6111111111111,286.3888888888889,293.05555555555554,0.5,0.5555555555555556,0.4444444444444444
2.3725,294.8888888888889,297.11111111111114,306.61111111111114,0.6111111111111112,0.7777777777777778,0.2777777777777778
2.3922,306.55555555555554,304.88888888888886,308.61111111111114,0.3888888888888889,0.4444444444444444,0.6111111111111112
2.4118,310.61111111111114,311.72222222222223,309.3888888888889,0.8333333333333334,0.6666666666666666,0.6111111111111112
2.4314,318.27777777777777,316.0,317.27777777777777,1.0555555555555556,0.5555555555555556,0.5
2.451,316.33333333333337,314.27777777777777,325.6111111111111,0.8333333333333334,0.3888888888888889,0.6666666666666666
2.4706,314.11111111111114,319.66666666666663,326.27777777777777,0.8333333333333334,1.3888888888888888,0.2777777777777778
2.4902,331.0,318.22222222222223,318.3333333333333,1.2222222222222223,1.1666666666666667,0.8888888888888888
2.5098,319.77777777777777,322.8333333333333,332.5,1.0555555555555556,0.6666666666666666,0.8333333333333334
2.5294,324.55555555555554,325.16666666666663,323.3333333333333,0.7222222222222222,0.9444444444444444,0.8888888888888888
2.549,333.8888888888889,333.72222222222223,332.05555555555554,1.3333333333333333,0.6666666666666666,1.1666666666666667
2.5686,333.94444444444446,324.22222222222223,322.77777777777777,0.9444444444444444,0.8333333333333334,1.2777777777777777
2.5882,329.1111111111111,333.77777777777777,333.6111111111111,1.3888888888888888,1.0,1.1666666666666667
2.6078,334.44444444444446,336.44444444444446,333.55555555555554,1.1111111111111112,1.1111111111111112,1.1666666666666667
2.6275,332.1666666666667,344.05555555555554,338.0555555555556,1.0555555555555556,0.7222222222222222,0.8333333333333334
2.6471,342.66666666666663,344.3888888888889,334.0,1.3888888888888888,1.0555555555555556,1.1666666666666667
2.6667,354.11111111111114,353.5555555555556,352.5555555555556,1.3333333333333333,1.3333333333333333,0.6111111111111112
2.6863,365.72222222222223,355.8888888888889,360.94444444444446,1.1666666666666667,1.0,0.8333333333333334
2.7059,382.6111111111111,380.6666666666667,377.3333333333333,1.7222222222222223,1.8333333333333333,1.3888888888888888
2.7255,418.22222222222223,418.1111111111111,414.88888888888886,1.6111111111111112,1.3888888888888888,1.7222222222222223
2.7451,487.44444444444446,480.94444444444446,484.05555555555554,1.3333333333333333,1.0555555555555556,1.5
2.7647,598.6666666666667,600.8333333333334,601.5555555555555,1.6111111111111112,1.1666666666666667,1.7777777777777777
2.7843,787.8333333333333,786.5555555555555,790.6111111111112,2.2777777777777777,2.111111111111111,1.7222222222222223
2.8039,1101.8333333333333,1102.111111111111,1096.3888888888887,2.0,1.7777777777777777,2.0555555555555554
2.8235,1585.611111111111,1581.8333333333335,1579.2222222222222,2.7222222222222223,2.4444444444444446,2.0555555555555554
2.8431,2318.5555555555557,2308.4444444444443,2322.0,2.7777777777777777,2.5,2.5555555555555554
2.8627,3345.0,3341.444444444445,3357.1111111111113,3.111111111111111,3.1666666666666665,2.888888888888889
2.8824,4669.722222222223,4695.222222222223,4693.611111111111,3.8333333333333335,3.7777777777777777,3.2777777777777777
2.902,6344.777777777778,6361.277777777777,6342.111111111111,4.388888888888889,5.222222222222222,3.5
2.9216,8264.5,8270.388888888889,8244.0,6.388888888888889,5.333333333333333,5.611111111111111
2.9412,10311.444444444445,10329.833333333334,10334.944444444443,8.0,7.055555555555555,7.722222222222222
2.9608,12399.777777777777,12386.277777777777,12380.5,10.444444444444445,8.5,8.722222222222221
2.9412,10305.5,10293.333333333334,10319.111111111111,7.277777777777778,7.0,6.666666666666667
